carob_group,carob_date,carob_completion,carob_effort,carob_contributor,dataset_id,uri,authors,title,description,license,data_citation,data_type,treatment_vars,response_vars,publication,data_organization,publisher,date_published,version,project,design,crops,countries
varieties_potato,2026-08-09,100,1,Maryam,doi_10.21223_P3_RVCHKV,doi:10.21223/P3/RVCHKV,"Bonierbale, Merideth; De Haan, Stef; Bastos, Maria; Gastelo, Manuel","Dataset for: Participatory Varietal Selection of 7 with frost tolerant clones in the localities of San Juan Bajo, La Soledad and Macullida in La Libertad, Peru","The Mother and Baby (M&B) trial methodology was adapted by CIP for Participatory Variety Selection (PVS) through decentralized evaluation networks and multi-year evaluations in potato growing areas in the Andean region. The M&B trial design encourages active participation of farmers through the application of treatments through systematic evaluations and selections of treatments in their own plots called ""Baby trials"" (i.e. farmer managed trials) and in fields with an experimental design called ""Mother trials"" (i.e. researcher managed trials). Objective: Analyze characteristics, attributes and preferences that men and women have when selecting a new potato variety at the phase of flowering and harvesting. A M&B trial was performed to evaluate 11 clones with frost tolerance in the locality of San Juan Bajo  and 7 clones in the localities of La Soledad and Macullida, in the province of Sanchez Carrion, in La Libertad department, Peru. The trial design was a Randomized Complete Block Design (RCBD) with 3 replicates for Mother trials and 3 replicates for Baby trials during 2012-2013. In this experiment, characteristics of plant (size, type of foliage), yield, desirable quality, pest and disease resistance during flowering and harvesting were evaluated. Total number of participants at flowering phase was 36 (men=28 and women=8) at the locality of San Juan Bajo, 9 (men=5, women = 4) at the locality of La Soledad, and 9 (men=4, women = 5) in the locality of Macullida.  Total number of participants at harvesting phase was 33 (men=20 and women=13) at the locality of San Juan Bajo, 9 (men=5, women = 4) at the locality of La Soledad, and 9 (men=4, women = 5) in the locality of Macullida. Additionally, an organoleptic evaluation was assessed at harvesting to evaluate appearance, taste and texture. The number of panelists was 10 (men=5, women=5) for the organoleptic evaluation.",CC-BY-4.0,"Bonierbale, Merideth; De Haan, Stef; Bastos, Maria; Gastelo, Manuel (2017). Dataset for: Participatory Varietal Selection of 7 with frost tolerant clones in the localities of San Juan Bajo, La Soledad and Macullida in La Libertad, Peru. International Potato Center. Version 4.0. doi:10.21223/P3/RVCHKV",experiment,variety,yield,,CIP,International Potato Center,2017-03-28,4.0,,,potato,Peru
