trial_id,plot_id,rep,crop,variety,dataset_id,record_id,on_farm,is_survey,country,location,longitude,latitude,geo_from_source,planting_date,harvest_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated
WQMMSN_1999_COM_B3C1,,,potato,392650.49,doi_10.21223_WQMMSN,39,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,392657.17111,doi_10.21223_WQMMSN,40,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,392657.18,doi_10.21223_WQMMSN,41,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,392657.8,doi_10.21223_WQMMSN,42,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,392657.8,doi_10.21223_WQMMSN,43,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393072.55,doi_10.21223_WQMMSN,44,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393073.179,doi_10.21223_WQMMSN,45,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393073.179,doi_10.21223_WQMMSN,46,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393074.86,doi_10.21223_WQMMSN,47,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393075.54,doi_10.21223_WQMMSN,48,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393077.15899999999,doi_10.21223_WQMMSN,49,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393077.16200000001,doi_10.21223_WQMMSN,50,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393077.16200000001,doi_10.21223_WQMMSN,51,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393077.54,doi_10.21223_WQMMSN,52,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393077.54,doi_10.21223_WQMMSN,53,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393079.24,doi_10.21223_WQMMSN,54,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393079.4,doi_10.21223_WQMMSN,55,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393083.2,doi_10.21223_WQMMSN,56,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393084.31,doi_10.21223_WQMMSN,57,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393084.31,doi_10.21223_WQMMSN,58,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393085.5,doi_10.21223_WQMMSN,59,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393085.5,doi_10.21223_WQMMSN,60,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393111.3,doi_10.21223_WQMMSN,61,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393220.54,doi_10.21223_WQMMSN,62,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393223.89,doi_10.21223_WQMMSN,63,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393227.66,doi_10.21223_WQMMSN,64,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393228.67,doi_10.21223_WQMMSN,65,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393228.67,doi_10.21223_WQMMSN,66,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393242.5,doi_10.21223_WQMMSN,67,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393242.5,doi_10.21223_WQMMSN,68,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393248.55,doi_10.21223_WQMMSN,69,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393248.55,doi_10.21223_WQMMSN,70,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393280.57,doi_10.21223_WQMMSN,71,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393280.64,doi_10.21223_WQMMSN,72,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393280.8,doi_10.21223_WQMMSN,73,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393280.82,doi_10.21223_WQMMSN,74,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393280.82,doi_10.21223_WQMMSN,75,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393280.83,doi_10.21223_WQMMSN,76,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393284.39,doi_10.21223_WQMMSN,77,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393339.24200000003,doi_10.21223_WQMMSN,78,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_1999_COM_B3C1,,,potato,393339.24200000003,doi_10.21223_WQMMSN,79,,FALSE,Peru,com,,,FALSE,,,,,,
