carob_group,carob_date,carob_completion,carob_effort,carob_contributor,dataset_id,uri,authors,title,description,license,data_citation,data_type,treatment_vars,response_vars,publication,data_organization,publisher,date_published,version,project,design,crops,countries
agronomy,2026-07-29,100,1,Maryam,doi_10.21223_BW8LWJ,doi:10.21223/BW8LWJ,"Gastelo, Manuel; Bastos, Carolina; Ortiz, Rodomiro; Blas, Raul","Dataset for:Environmental impact and stability of potato clones resistant to late blight Phytophthora infestans (Mont) de Bary, resilient to climate change in Peru","Potato cultivation is one of the three most important foods in the world's diet. In Peru, it is the basis of the diet of the high Andean population. This crop is affected by late blight, a disease that can decimate production if not controlled in time. The oomycete (Phytophthora infestans) causing this disease is controlled using fungicides, which affect the environment and human health, another form of control is the use of resistant cultivars. Hence, the objective of this study was to evaluate 30 potato clones from the LBHTC2 population, to select clones with high levels of resistance to this disease, stable for tuber yield, low environmental impact, and high economic profitability. Three experiments were installed in the 2021–2022 agricultural campaign, two experiments with and without late blight control in Oxapampa and Huánuco and one experiment under normal conditions of a potato crop in Huancayo, using randomized complete blocks with three replications. The cultivars Yungay, Amarilis, and Kory were used as controls. Late blight resistance and environmental impact were determined based on experiments with and without control in Huánuco and Oxapampa. Yield stability and economic profitability were evaluated based on information from the three experiments. Fourteen clones with high Late blight resistance were identified, phenotypically stable for tuber yield, with low environmental impact and high economic profitability, superior to control cultivars with phenotypic stability and low genotype-environment interaction. These clones have a high potential for sustainable production systems that allow for reducing environmental impact, increasing economic profitability, and improving producers' living standards",CC-BY-4.0,"Gastelo, Manuel; Bastos, Carolina; Ortiz, Rodomiro; Blas, Raul (2024). Dataset for:Environmental impact and stability of potato clones resistant to late blight Phytophthora infestans (Mont) de Bary, resilient to climate change in Peru. International Potato Center. Version 1.0. doi:10.21223/BW8LWJ",experiment,variety,yield,,CIP,International Potato Center,2024-09-11,1.0,,,potato,Peru
